id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
10782,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693080,1,6,18
10785,4,16,90,10.6,119,0.3244,0.67,0.9,0,0,1,1,1,-1,26134,1,1418693083,1,6,18
10786,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693083,1,6,18
10789,4,16,90,10.6,119,0.3244,0.67,0.9,0,0,1,1,1,-1,12097,1,1418693087,1,6,18
10790,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693087,1,6,18
10793,4,16,90,10.6,119,0.3244,0.67,0.9,0,0,1,1,1,-1,42789,1,1418693090,1,6,18
10794,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693090,1,6,18
10797,4,16,90,10.6,119,0.3244,0.67,0.9,0,0,1,1,1,-1,44284,1,1418693093,1,6,18
10798,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693093,1,6,18
16517,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,45168,1,1418698893,1,6,18
16518,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698893,1,6,18
16521,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,812,1,1418698897,1,6,18
16522,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698897,1,6,18
16525,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,57507,1,1418698900,1,6,18
16526,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698900,1,6,18
16529,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,51715,1,1418698903,1,6,18
16530,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698903,1,6,18
16534,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698907,1,6,18
16537,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,20518,1,1418698910,1,6,18
16542,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698913,1,6,18
16545,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,33345,1,1418698917,1,6,18
16546,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698917,1,6,18
16549,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,30890,1,1418698920,1,6,18
16550,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698920,1,6,18
16553,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,58187,1,1418698923,1,6,18
16554,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698923,1,6,18
16557,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,53677,1,1418698927,1,6,18
16561,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,52366,1,1418698930,1,6,18
16565,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,4930,1,1418698933,1,6,18
16566,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698933,1,6,18
16569,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,41633,1,1418698937,1,6,18
16573,4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,-1,6009,1,1418698940,1,6,18
16574,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698940,1,6,18
16577,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,33924,1,1418698943,1,6,18
16578,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698943,1,6,18
16585,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,31424,1,1418698950,1,6,18
16586,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698950,1,6,18
16590,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698953,1,6,18
16593,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,38086,1,1418698957,1,6,18
16594,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698957,1,6,18
16598,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698960,1,6,18
16601,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,26900,1,1418698963,1,6,18
16602,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698964,1,6,18
16605,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,23423,1,1418698967,1,6,18
16606,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698967,1,6,18
16609,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,36384,1,1418698970,1,6,18
16613,4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,-1,6968,1,1418698973,1,6,18
16614,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418698974,1,6,18
18245,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,25682,1,1418700521,1,6,18
18246,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700521,1,6,18
18249,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,22234,1,1418700524,1,6,18
18250,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700525,1,6,18
18253,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,22231,1,1418700528,1,6,18
18254,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700528,1,6,18
18257,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,43734,1,1418700531,1,6,18
18258,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700531,1,6,18
18261,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,45582,1,1418700535,1,6,18
18262,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700535,1,6,18
18265,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,34418,1,1418700538,1,6,18
18266,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700538,1,6,18
18269,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,32642,1,1418700541,1,6,18
18270,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700541,1,6,18
18273,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,41793,1,1418700544,1,6,18
18274,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700545,1,6,18
18277,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,877,1,1418700548,1,6,18
18278,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700548,1,6,18
18281,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,64869,1,1418700551,1,6,18
18282,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700551,1,6,18
18285,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,23858,1,1418700554,1,6,18
18286,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700555,1,6,18
18289,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,36349,1,1418700558,1,6,18
18290,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700558,1,6,18
18293,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,61374,1,1418700561,1,6,18
18297,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,23432,1,1418700565,1,6,18
18298,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700565,1,6,18
18301,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,33098,1,1418700568,1,6,18
18302,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700568,1,6,18
18305,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,38785,1,1418700571,1,6,18
18306,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700571,1,6,18
18309,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,37380,1,1418700575,1,6,18
18310,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700575,1,6,18
18313,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,64024,1,1418700578,1,6,18
18317,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,27204,1,1418700581,1,6,18
18318,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700581,1,6,18
18321,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,60282,1,1418700585,1,6,18
18322,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700585,1,6,18
18325,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,41270,1,1418700588,1,6,18
18326,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700588,1,6,18
18329,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,26131,1,1418700591,1,6,18
18330,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700591,1,6,18
18333,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,58458,1,1418700594,1,6,18
18334,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700595,1,6,18
18338,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700598,1,6,18
18341,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,2560,1,1418700601,1,6,18
18342,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700601,1,6,18
18346,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700605,1,6,18
18349,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,55201,1,1418700608,1,6,18
18350,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700608,1,6,18
18354,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700611,1,6,18
18357,4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,-1,25861,1,1418700614,1,6,18
18358,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700615,1,6,18
18362,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418700618,1,6,18
21042,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703341,1,6,18
21045,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,50602,1,1418703344,1,6,18
21046,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703345,1,6,18
21049,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,26032,1,1418703348,1,6,18
21053,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,5033,1,1418703351,1,6,18
21054,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703351,1,6,18
21057,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,42581,1,1418703354,1,6,18
21058,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703354,1,6,18
21061,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,5615,1,1418703358,1,6,18
21062,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703358,1,6,18
21070,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703364,1,6,18
21073,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,2783,1,1418703368,1,6,18
21074,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703368,1,6,18
21077,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,41809,1,1418703371,1,6,18
21078,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703371,1,6,18
21082,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703375,1,6,18
21086,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703378,1,6,18
21089,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,49006,1,1418703381,1,6,18
21090,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703381,1,6,18
21093,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,11806,1,1418703385,1,6,18
21094,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703385,1,6,18
21097,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,59472,1,1418703388,1,6,18
21098,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703388,1,6,18
21101,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,65158,1,1418703391,1,6,18
21102,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703391,1,6,18
21105,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,47972,1,1418703395,1,6,18
21109,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,36985,1,1418703398,1,6,18
21113,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,8614,1,1418703401,1,6,18
21114,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703401,1,6,18
21117,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,52854,1,1418703405,1,6,18
21121,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,14766,1,1418703408,1,6,18
21126,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703411,1,6,18
21129,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,14390,1,1418703415,1,6,18
21130,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703415,1,6,18
21133,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,53749,1,1418703418,1,6,18
21134,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703418,1,6,18
21137,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,14323,1,1418703421,1,6,18
21141,4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,-1,32090,1,1418703425,1,6,18
21142,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418703425,1,6,18
31061,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,4710,1,1418712685,1,6,18
31065,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,39686,1,1418712688,1,6,18
31066,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712688,1,6,18
31070,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712691,1,6,18
31074,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712695,1,6,18
31077,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,5869,1,1418712698,1,6,18
31081,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,47605,1,1418712701,1,6,18
31082,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712702,1,6,18
31085,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,8382,1,1418712705,1,6,18
31086,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712705,1,6,18
31089,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,40152,1,1418712708,1,6,18
31090,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712708,1,6,18
31093,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,38453,1,1418712711,1,6,18
31094,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712712,1,6,18
31097,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,38457,1,1418712715,1,6,18
31098,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712715,1,6,18
31102,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712718,1,6,18
31105,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,23301,1,1418712721,1,6,18
31106,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712722,1,6,18
31109,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,45421,1,1418712725,1,6,18
31113,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,3359,1,1418712728,1,6,18
31114,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712728,1,6,18
31117,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,30248,1,1418712732,1,6,18
31118,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712732,1,6,18
31121,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,10322,1,1418712735,1,6,18
31125,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,48186,1,1418712738,1,6,18
31126,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712738,1,6,18
31129,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,42891,1,1418712741,1,6,18
31130,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712742,1,6,18
31133,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,39304,1,1418712745,1,6,18
31134,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712745,1,6,18
31137,4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,-1,6320,1,1418712748,1,6,18
31142,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418712751,1,6,18
41033,4,16,90,4.93,111,0.2353,0.34,0.9,0,2,1,0,0,-1,57059,1,1418722726,1,6,18
41034,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418722726,1,6,18
41037,4,16,90,4.93,111,0.2353,0.34,0.9,0,2,1,0,0,-1,7020,1,1418722730,1,6,18
41038,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418722730,1,6,18
41041,4,16,90,4.93,111,0.2353,0.34,0.9,0,2,1,0,0,-1,3574,1,1418722733,1,6,18
41049,4,16,90,4.93,111,0.2353,0.34,0.9,0,2,1,0,0,-1,33148,1,1418722740,1,6,18
41050,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418722740,1,6,18
