id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
3008,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685226,1,4,6
3011,4,16,90,10.4,114,0.763341,0.25,1.31,0,0,1,1,1,-1,14129,1,1418685229,1,4,6
3012,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685229,1,4,6
3015,4,16,90,10.4,114,0.00541784,0.25,1.31,0,0,1,1,1,-1,12612,1,1418685232,1,4,6
3016,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685233,1,4,6
3019,4,16,90,10.4,114,0.152618,0.25,0.7,0,0,1,1,1,-1,17968,1,1418685236,1,4,6
3020,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685236,1,4,6
3023,4,16,90,10.4,114,0.895651,0.25,0.7,0,0,1,1,1,-1,13113,1,1418685239,1,4,6
3024,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685239,1,4,6
3027,4,16,90,10.4,114,0.130184,0.25,0.7,0,0,1,1,1,-1,12355,1,1418685243,1,4,6
3028,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685243,1,4,6
3031,4,16,90,10.4,114,0.789694,0.25,0.7,0,0,1,1,1,-1,14129,1,1418685246,1,4,6
3032,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685246,1,4,6
3035,4,16,90,10.4,114,0.52399,0.25,0.7,0,0,1,1,1,-1,17715,1,1418685249,1,4,6
3036,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685249,1,4,6
3039,4,16,90,10.4,114,0.178774,0.25,0.7,0,0,1,1,1,-1,14387,1,1418685253,1,4,6
3040,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685253,1,4,6
3043,4,16,90,10.4,114,0.916788,0.25,0.7,0,0,1,1,1,-1,14390,1,1418685256,1,4,6
3044,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685256,1,4,6
3047,4,16,90,10.4,114,0.656102,0.25,0.7,0,0,1,1,1,-1,17460,1,1418685259,1,4,6
3048,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685259,1,4,6
3051,4,16,90,10.4,114,0.895606,0.25,0.7,0,0,1,1,1,-1,12869,1,1418685263,1,4,6
3052,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685263,1,4,6
3055,4,16,90,10.4,114,0.0440821,0.25,0.7,0,0,1,1,1,-1,12850,1,1418685266,1,4,6
3056,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685266,1,4,6
3059,4,16,90,10.4,114,0.283205,0.25,0.7,0,0,1,1,1,-1,13894,1,1418685269,1,4,6
3060,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685269,1,4,6
3063,4,16,90,10.4,114,0.528758,0.25,0.7,0,0,1,1,1,-1,12866,1,1418685273,1,4,6
3064,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685273,1,4,6
3067,4,16,90,10.4,114,0.181079,0.25,0.7,0,0,1,1,1,-1,17714,1,1418685276,1,4,6
3068,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685276,1,4,6
3071,4,16,90,10.4,114,0.913984,0.25,0.7,0,0,1,1,1,-1,12337,1,1418685279,1,4,6
3072,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685280,1,4,6
3075,4,16,90,10.4,114,0.564019,0.25,0.7,0,0,1,1,1,-1,13366,1,1418685283,1,4,6
3076,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685283,1,4,6
3175,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,17971,1,1418685367,1,4,4
3176,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685367,1,4,4
3179,4,16,90,10.4,65,0.3505,0.25,0.7,0,0,1,1,1,-1,17204,1,1418685370,1,4,4
3180,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685370,1,4,4
3183,4,16,90,10.4,67,0.3505,0.25,0.7,0,0,1,1,1,-1,14387,1,1418685373,1,4,4
3184,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685373,1,4,4
3187,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,13382,1,1418685377,1,4,4
3188,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685377,1,4,4
3191,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,17715,1,1418685380,1,4,4
3192,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685380,1,4,4
3195,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,14135,1,1418685383,1,4,4
3196,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685383,1,4,4
3199,4,16,90,10.4,65,0.3505,0.25,0.7,0,0,1,1,1,-1,16707,1,1418685387,1,4,4
3200,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685387,1,4,4
3203,4,16,90,10.4,65,0.3505,0.25,0.7,0,0,1,1,1,-1,17987,1,1418685390,1,4,4
3204,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685390,1,4,4
3207,4,16,90,10.4,64,0.3505,0.25,0.7,0,0,1,1,1,-1,13621,1,1418685393,1,4,4
3208,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685393,1,4,4
3211,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,17461,1,1418685397,1,4,4
3212,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685397,1,4,4
3215,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,12339,1,1418685400,1,4,4
3216,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685400,1,4,4
3219,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,17719,1,1418685403,1,4,4
3220,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685403,1,4,4
3223,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,17478,1,1418685406,1,4,4
3224,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685407,1,4,4
3227,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,17990,1,1418685410,1,4,4
3228,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685410,1,4,4
3231,4,16,90,10.4,67,0.3505,0.25,0.7,0,0,1,1,1,-1,14405,1,1418685413,1,4,4
3232,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685413,1,4,4
3235,4,16,90,10.4,113,0.3505,0.25,0.7,0.553812,0,1,1,1,-1,16708,1,1418685416,1,4,7
3236,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685417,1,4,7
3239,4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,-1,14642,1,1418685420,1,4,7
3240,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685420,1,4,7
3243,4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,-1,14642,1,1418685423,1,4,7
3244,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685423,1,4,7
3247,4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,-1,14642,1,1418685426,1,4,7
3248,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685427,1,4,7
3251,4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,-1,14642,1,1418685430,1,4,7
3252,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685430,1,4,7
3255,4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,-1,14642,1,1418685433,1,4,7
3256,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685433,1,4,7
3259,4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,-1,14642,1,1418685436,1,4,7
3260,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685437,1,4,7
3263,4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,-1,14642,1,1418685440,1,4,7
3264,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685440,1,4,7
3267,4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,-1,14642,1,1418685443,1,4,7
