id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
6218,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688573,1,3,13
6221,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,0,1,-1,13636,1,1418688576,1,3,13
6222,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688576,1,3,13
6225,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688579,1,3,13
6226,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688579,1,3,13
6229,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,0,1,-1,13636,1,1418688582,1,3,13
6230,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688583,1,3,13
6233,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688586,1,3,13
6234,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688586,1,3,13
6237,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688589,1,3,13
6238,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688589,1,3,13
6241,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688593,1,3,13
6242,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688593,1,3,13
6245,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688596,1,3,13
6246,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688596,1,3,13
6249,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688599,1,3,13
6250,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688600,1,3,13
6253,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688603,1,3,13
6254,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688603,1,3,13
6257,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688606,1,3,13
6258,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688606,1,3,13
6261,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688609,1,3,13
6262,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688610,1,3,13
6265,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688613,1,3,13
6266,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688613,1,3,13
6269,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688616,1,3,13
6270,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688616,1,3,13
6273,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688620,1,3,13
6274,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688620,1,3,13
6277,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688623,1,3,13
6278,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688623,1,3,13
6281,4,16,90,3.68,112,0.2509,0.53,0.9,0,2,1,0,1,-1,13635,1,1418688626,1,3,15
6282,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688626,1,3,15
6285,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,0,1,-1,13636,1,1418688630,1,3,15
6286,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688630,1,3,15
6289,4,16,90,3.68,112,0.2509,0.53,0.9,0,2,1,0,1,-1,13635,1,1418688633,1,3,15
6290,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688633,1,3,15
6293,4,16,90,3.68,112,0.2509,0.53,0.9,0,0,1,0,1,-1,13637,1,1418688636,1,3,15
6294,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688636,1,3,15
6297,4,16,90,3.68,112,0.2509,0.53,0.9,0,2,1,0,1,-1,13635,1,1418688640,1,3,15
6298,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688640,1,3,15
6301,4,16,90,3.68,112,0.2509,0.53,0.9,0,2,1,0,1,-1,13635,1,1418688643,1,3,15
6302,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688643,1,3,15
6305,4,16,90,3.68,112,0.2509,0.53,0.9,0,0,1,0,1,-1,13637,1,1418688646,1,3,15
6306,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688646,1,3,15
6309,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,0,1,-1,13636,1,1418688650,1,3,15
6310,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688650,1,3,15
6313,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,0,1,-1,13636,1,1418688653,1,3,15
6314,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688653,1,3,15
6317,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,0,1,-1,13636,1,1418688656,1,3,15
6318,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688657,1,3,15
6321,4,16,90,3.68,112,0.2509,0.53,0.9,0,0,1,0,1,-1,13637,1,1418688660,1,3,15
6322,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688660,1,3,15
6325,4,16,90,3.68,115,0.2509,0.53,0.9,0,1,1,0,1,-1,13633,1,1418688663,1,3,15
6326,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688663,1,3,15
6329,4,16,90,3.68,115,0.2509,0.53,0.9,0,1,1,0,1,-1,13633,1,1418688666,1,3,15
6330,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688667,1,3,15
6333,4,16,90,3.68,115,0.2509,0.53,0.9,0,2,1,0,1,-1,13625,1,1418688670,1,3,15
6334,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688670,1,3,15
6337,4,16,90,3.68,115,0.2509,0.53,0.9,0,2,1,0,1,-1,13625,1,1418688673,1,3,15
6338,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688673,1,3,15
6341,4,16,90,3.68,115,0.2509,0.53,0.9,0,2,1,0,1,-1,13625,1,1418688676,1,3,15
6342,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688677,1,3,15
6345,4,16,90,3.68,115,0.2509,0.53,0.9,0,1,1,0,1,-1,13633,1,1418688680,1,3,15
6346,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688680,1,3,15
6349,4,16,90,3.68,115,0.2509,0.53,0.9,0,1,1,0,1,-1,13633,1,1418688683,1,3,15
6350,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688683,1,3,15
6353,4,16,90,3.68,115,0.2509,0.53,0.9,0,1,1,0,1,-1,13633,1,1418688687,1,3,15
6354,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688687,1,3,15
6357,4,16,90,3.68,115,0.2509,0.53,0.9,0,2,1,0,1,-1,13625,1,1418688690,1,3,15
6358,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688690,1,3,15
6361,4,16,90,3.68,115,0.2509,0.53,0.9,0,0,1,0,1,-1,13634,1,1418688693,1,3,15
6362,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688693,1,3,15
6365,4,16,90,3.68,115,0.2509,0.53,0.9,0,2,1,0,1,-1,13625,1,1418688696,1,3,15
6366,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688697,1,3,15
6369,4,16,90,3.68,115,0.2509,0.53,0.9,0,2,1,0,1,-1,13625,1,1418688700,1,3,15
6370,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688700,1,3,15
6373,4,16,90,3.68,115,0.2509,0.53,0.9,0,2,1,0,1,-1,13625,1,1418688703,1,3,15
6374,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688703,1,3,15
6377,4,16,90,3.68,115,0.2509,0.53,0.9,0,0,1,0,1,-1,13634,1,1418688706,1,3,15
6378,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688706,1,3,15
6381,4,16,90,3.68,115,0.2509,0.53,0.9,0,1,1,0,1,-1,13633,1,1418688710,1,3,15
6382,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688710,1,3,15
9169,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691338,1,3,17
9170,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691339,1,3,17
9173,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691342,1,3,17
9174,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691342,1,3,17
9177,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691345,1,3,17
9178,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691345,1,3,17
9181,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691349,1,3,17
9182,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691349,1,3,17
9185,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691352,1,3,17
9186,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691352,1,3,17
9189,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691355,1,3,17
9190,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691355,1,3,17
9193,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691359,1,3,17
9194,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691359,1,3,17
9197,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691362,1,3,17
9198,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691362,1,3,17
9201,4,16,90,15.8,115,0.3729,0.36,0.9,0,2,0,1,0,-1,16705,1,1418691365,1,3,17
9202,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691365,1,3,17
9205,4,16,90,15.8,115,0.3729,0.23,0.9,0,2,0,1,0,-1,14640,1,1418691369,1,3,17
9206,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691369,1,3,17
9209,4,16,90,15.8,115,0.3729,0.23,0.9,0,2,0,1,0,-1,14640,1,1418691372,1,3,17
9210,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691372,1,3,17
9213,4,16,90,15.8,115,0.3729,0.23,0.9,0,2,0,1,0,-1,14640,1,1418691375,1,3,17
9214,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691376,1,3,17
9217,4,16,90,15.8,115,0.3729,0.23,0.9,0,2,0,1,0,-1,14640,1,1418691379,1,3,17
9218,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691379,1,3,17
9221,4,16,90,15.8,115,0.3729,0.23,0.9,0,2,0,1,0,-1,14640,1,1418691382,1,3,17
9222,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691382,1,3,17
9225,4,16,90,15.8,115,0.3729,0.23,0.9,0,2,0,1,0,-1,14640,1,1418691385,1,3,17
