id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
3187,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,13382,1,1418685377,1,4,4
3196,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685383,1,4,4
3203,4,16,90,10.4,65,0.3505,0.25,0.7,0,0,1,1,1,-1,17987,1,1418685390,1,4,4
3207,4,16,90,10.4,64,0.3505,0.25,0.7,0,0,1,1,1,-1,13621,1,1418685393,1,4,4
3220,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685403,1,4,4
3223,4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,-1,17478,1,1418685406,1,4,4
3228,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685410,1,4,4
3247,4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,-1,14642,1,1418685426,1,4,7
3268,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685443,1,4,7
3280,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685453,1,4,7
3288,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685460,1,4,7
3300,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685470,1,4,7
3388,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685543,1,4,1
3400,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685553,1,4,1
3416,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685566,1,4,1
3419,4,16,90,21,113,0.3505,0.44,0.7,0,0,1,1,1,-1,13624,1,1418685569,1,4,1
3427,4,16,90,21,113,0.3505,0.44,0.7,0,0,1,1,1,-1,13624,1,1418685576,1,4,1
3440,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685586,1,4,1
3443,4,16,90,21,113,0.3505,0.44,0.7,0,0,1,1,1,-1,13624,1,1418685589,1,4,1
3451,4,16,90,21,113,0.3505,0.44,0.7,0,0,1,1,1,-1,13624,1,1418685596,1,4,1
3452,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685596,1,4,1
3456,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685600,1,4,1
3808,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685891,1,4,9
3827,4,16,90,10.4,113,0.3505,0.670643,0.9,0,0,0,1,1,-1,13105,1,1418685908,1,4,9
3828,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685908,1,4,9
3835,4,16,90,10.4,113,0.3505,0.670643,0.9,0,0,0,1,1,-1,13105,1,1418685914,1,4,9
3836,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685914,1,4,9
3860,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685934,1,4,9
3864,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685938,1,4,9
3871,4,16,90,10.4,113,0.3505,0.670643,0.9,0,0,0,1,1,-1,13105,1,1418685944,1,4,9
3875,4,16,90,10.4,113,0.3505,0.670643,0.9,0,0,0,1,1,-1,13105,1,1418685948,1,4,9
3884,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685954,1,4,9
4992,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687208,1,4,3
5028,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687238,1,4,3
5036,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687245,1,4,3
5040,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687248,1,4,3
5044,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687252,1,4,3
5063,4,16,90,10.4,66,0.3505,0.44,0.9,0,1,1,0,1,-1,16963,1,1418687269,1,4,3
5072,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687276,1,4,3
5139,4,16,90,10.4,113,0.3505,0.434191,0.9,0,1,1,0,1,-1,17463,1,1418687332,1,4,9
5140,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687333,1,4,9
5143,4,16,90,10.4,113,0.3505,0.434191,0.9,0,1,1,0,1,-1,17478,1,1418687336,1,4,9
5144,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687336,1,4,9
5168,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687356,1,4,9
5171,4,16,90,10.1,113,0.3505,0.434191,0.9,0,1,1,0,1,-1,14148,1,1418687359,1,4,9
5175,4,16,90,10.1,113,0.3505,0.434191,0.9,0,1,1,0,1,-1,14148,1,1418687363,1,4,9
5184,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687370,1,4,9
5199,4,16,90,10.1,113,0.3505,0.434191,0.9,0,1,1,0,1,-1,14148,1,1418687383,1,4,9
5216,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418687397,1,4,9
5939,4,16,90,10.1,118,0.2509,0.53,2.79291,0,1,1,0,1,-1,13617,1,1418688128,1,4,11
5940,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688128,1,4,11
5956,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688142,1,4,11
5959,4,16,90,10.1,118,0.2509,0.53,2.79291,0,1,1,0,1,-1,13617,1,1418688145,1,4,11
5971,4,16,90,10.1,118,0.2509,0.53,2.79291,0,1,1,0,1,-1,13617,1,1418688155,1,4,11
5972,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688155,1,4,11
5987,4,16,90,10.1,118,0.2509,0.53,2.79291,0,1,1,0,1,-1,13617,1,1418688168,1,4,11
5991,4,16,90,10.1,118,0.2509,0.53,2.79291,0,1,1,0,1,-1,13617,1,1418688172,1,4,11
6445,4,16,90,23,115,0.2509,0.53,0.9,0,1,1,0,1,-1,16944,1,1418688763,1,4,1
6446,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688763,1,4,1
6449,4,16,90,23,115,0.2509,0.53,0.9,0,1,1,0,1,-1,16944,1,1418688767,1,4,1
6450,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688767,1,4,1
6454,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688770,1,4,1
6478,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688790,1,4,1
6486,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688797,1,4,1
6506,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688814,1,4,1
6625,4,16,90,5,111,0.2509,0.53,0.9,0,1,1,0,1,-1,17220,1,1418688915,1,4,2
6638,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688925,1,4,2
7174,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418689675,1,4,3
7185,4,16,90,18.3,67,0.3862,0.56,0.9,0,0,1,0,0,-1,17458,1,1418689685,1,4,3
7194,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418689692,1,4,3
7221,4,16,90,18.3,67,0.3862,0.56,0.9,0,0,1,0,0,-1,17458,1,1418689715,1,4,3
7241,4,16,90,18.3,67,0.3862,0.56,0.9,0,0,1,0,0,-1,17458,1,1418689732,1,4,3
8658,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690912,1,4,3
8669,4,16,90,15.8,67,0.2134,0.48,0.9,0,0,0,1,0,-1,14386,1,1418690922,1,4,3
8673,4,16,90,15.8,67,0.2134,0.48,0.9,0,0,0,1,0,-1,14386,1,1418690926,1,4,3
8698,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690946,1,4,3
8718,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690963,1,4,3
8726,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418690969,1,4,3
8737,4,16,90,15.8,67,0.2134,0.48,0.9,0,0,0,0,0,-1,14387,1,1418690979,1,4,3
8825,4,16,90,15.8,115,0.2134,0.276413,0.9,0,0,0,0,0,-1,14642,1,1418691053,1,4,9
8830,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691056,1,4,9
8834,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691059,1,4,9
8838,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691063,1,4,9
8846,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691069,1,4,9
8850,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691072,1,4,9
8865,4,16,90,15.8,115,0.2134,0.276413,0.9,0,0,0,0,0,-1,14642,1,1418691086,1,4,9
8965,4,16,90,15.8,115,0.690085,0.36,0.9,0,0,0,0,0,-1,17463,1,1418691169,1,4,6
9005,4,16,90,15.8,115,0.069162,0.36,0.9,0,0,0,0,0,-1,12597,1,1418691202,1,4,6
9650,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691740,1,4,4
9654,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691744,1,4,4
9670,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691757,1,4,4
9674,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691760,1,4,4
9677,4,16,90,9.31,66,0.3729,0.71,0.9,0,0,1,1,0,-1,17713,1,1418691764,1,4,4
9689,4,16,90,9.31,66,0.3729,0.71,0.9,0,0,1,1,0,-1,13890,1,1418691774,1,4,4
9690,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418691774,1,4,4
10041,4,16,90,9.31,66,0.2772,0.33,0.9,0,0,1,1,0,-1,12341,1,1418692069,1,4,4
10045,4,16,90,9.31,66,0.2772,0.33,0.9,0,0,1,1,0,-1,16947,1,1418692072,1,4,4
10053,4,16,90,9.31,66,0.2772,0.33,0.9,0,0,1,1,0,-1,14649,1,1418692079,1,4,4
10062,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418692086,1,4,4
10070,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418692092,1,4,4
10074,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418692096,1,4,4
10077,4,16,90,9.31,66,0.2772,0.33,0.9,0,0,0,1,0,-1,17972,1,1418692099,1,4,4
10081,4,16,90,9.31,66,0.2772,0.33,0.9,0,0,0,1,0,-1,12336,1,1418692102,1,4,4
10086,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418692106,1,4,4
10093,4,16,90,9.31,65,0.2772,0.33,0.9,0,0,0,1,0,-1,12851,1,1418692112,1,4,4
10434,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418692789,1,4,8
10610,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418692936,1,4,10
10626,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418692950,1,4,7
10645,4,16,90,19.2,119,0.3244,0.67,0.9,0.496712,0,1,1,0,-1,14131,1,1418692966,1,4,7
10654,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418692973,1,4,7
10661,4,16,90,19.2,119,0.3244,0.67,0.9,0.496712,0,1,1,0,-1,14131,1,1418692980,1,4,7
10673,4,16,90,19.2,119,0.3244,0.67,0.9,0.496712,0,1,1,0,-1,14131,1,1418692990,1,4,7
10677,4,16,90,19.2,119,0.3244,0.67,0.9,0.496712,0,1,1,1,-1,14130,1,1418692993,1,4,7
10693,4,16,90,19.2,119,0.3244,0.67,0.9,0.496712,0,1,1,1,-1,14130,1,1418693006,1,4,7
10702,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693013,1,4,7
10706,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693017,1,4,7
10709,4,16,90,19.2,119,0.3244,0.67,0.9,0.496712,0,1,1,1,-1,14130,1,1418693020,1,4,7
10725,4,16,90,19.2,119,0.3244,0.67,0.9,0.496712,0,1,1,1,-1,14130,1,1418693033,1,4,7
10733,4,16,90,19.2,119,0.3244,0.67,0.9,0.496712,0,1,1,1,-1,14130,1,1418693040,1,4,7
10877,4,16,90,16,119,0.3244,0.67,0.9,0,0,1,1,0,-1,13379,1,1418693160,1,4,2
10901,4,16,90,11,118,0.3244,0.67,0.9,0,0,1,1,0,-1,14660,1,1418693180,1,4,2
10941,4,16,90,48,118,0.3244,0.67,0.9,0,0,1,1,0,-1,14403,1,1418693213,1,4,2
10945,4,16,90,8,118,0.3244,0.67,0.9,0,0,1,1,0,-1,17220,1,1418693217,1,4,2
10958,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693227,1,4,1
10966,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693234,1,4,1
10986,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693250,1,4,1
10998,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693260,1,4,1
11001,4,16,90,32,118,0.3244,0.31,0.9,0,0,1,1,0,-1,17972,1,1418693263,1,4,1
11005,4,16,90,32,118,0.3244,0.31,0.9,0,0,1,1,0,-1,17972,1,1418693267,1,4,1
11017,4,16,90,32,118,0.3244,0.31,0.9,0,0,1,1,0,-1,17972,1,1418693277,1,4,1
11050,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693304,1,4,1
11305,4,16,90,10.6,118,0.3244,0.31,0,0,2,1,0,0,-1,12345,1,1418693517,1,4,12
11310,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693521,1,4,12
11318,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693528,1,4,12
11325,4,16,90,10.6,118,0.3244,0.31,0,0,2,1,0,0,-1,12345,1,1418693534,1,4,12
11326,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693534,1,4,12
11338,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693544,1,4,12
11345,4,16,90,10.6,118,0.3244,0.31,0,0,2,1,0,0,-1,12345,1,1418693551,1,4,12
11370,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693571,1,4,12
11389,4,16,90,10.6,118,0.3244,0.31,0,0,2,1,0,0,-1,12345,1,1418693588,1,4,12
11394,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693591,1,4,12
11397,4,16,90,10.6,118,0.3244,0.31,0,0,2,1,0,0,-1,12345,1,1418693595,1,4,12
11645,4,16,90,35,118,0.3244,0.31,0.9,0,2,1,0,0,-1,17719,1,1418693802,1,4,2
11650,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693805,1,4,2
11657,4,16,90,34,118,0.3244,0.31,0.9,0,2,1,0,0,-1,17730,1,1418693812,1,4,2
11658,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693812,1,4,2
11662,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693816,1,4,2
11673,4,16,90,45,118,0.3244,0.31,0.9,0,2,1,0,0,-1,16966,1,1418693825,1,4,2
11674,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693826,1,4,2
11681,4,16,90,35,118,0.3244,0.31,0.9,0,2,1,0,0,-1,17719,1,1418693832,1,4,2
11805,4,16,90,3.49,118,0.3244,0.499191,0.9,0,2,1,0,0,-1,12848,1,1418693935,1,4,10
11813,4,16,90,3.49,118,0.3244,0.890067,0.9,0,2,1,0,0,-1,12356,1,1418693942,1,4,10
11822,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693949,1,4,10
11826,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693952,1,4,10
11830,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693956,1,4,10
11833,4,16,90,10.9,118,0.3244,0.417049,0.9,0,2,1,0,0,-1,17204,1,1418693959,1,4,10
11842,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418693966,1,4,10
12234,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694294,1,4,5
12249,4,16,90,10.9,116,0.966465,0.31,0.9,0,2,1,0,0,-1,13625,1,1418694307,1,4,5
12253,4,16,90,10.9,116,0.966465,0.31,0.9,0,2,1,0,0,-1,13625,1,1418694310,1,4,5
12254,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694311,1,4,5
12261,4,16,90,10.9,116,0.966465,0.31,0.9,0,2,1,0,1,-1,13624,1,1418694317,1,4,5
12265,4,16,90,10.9,116,0.966465,0.31,0.9,0,2,1,0,1,-1,13624,1,1418694320,1,4,5
12274,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694327,1,4,5
12409,4,16,90,4.86,66,0.3244,0.46,0.9,0,2,1,0,1,-1,13624,1,1418694440,1,4,4
12418,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694447,1,4,4
12426,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694454,1,4,4
12441,4,16,90,4.86,66,0.3244,0.46,0.9,0,2,1,0,1,-1,13616,1,1418694467,1,4,4
12578,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694849,1,4,9
12597,4,16,90,10.6,111,0.2258,0.521935,0.9,0,2,1,0,1,-1,17718,1,1418694866,1,4,9
12602,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694869,1,4,9
12614,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418694879,1,4,9
12790,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695026,1,4,11
12793,4,16,90,19.2,111,0.2258,0.46,1.79192,0,2,1,0,0,-1,14146,1,1418695030,1,4,11
12801,4,16,90,19.2,111,0.2258,0.46,1.79192,0,2,1,0,0,-1,14146,1,1418695036,1,4,11
12802,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695036,1,4,11
12809,4,16,90,19.2,111,0.2258,0.46,1.79192,0,2,1,0,0,-1,14146,1,1418695043,1,4,11
12826,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418695057,1,4,11
12841,4,16,90,19.2,111,0.2258,0.46,1.79192,0,2,1,0,0,-1,14146,1,1418695070,1,4,11
14293,4,16,90,0.49,112,0.2781,0.647541,0.9,0,0,1,0,0,-1,17207,1,1418696674,1,4,9
14302,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696681,1,4,9
14306,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696684,1,4,9
14309,4,16,90,0.49,112,0.2781,0.647541,0.9,0,0,1,0,0,-1,17207,1,1418696688,1,4,9
14314,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696691,1,4,9
14321,4,16,90,0.49,112,0.2781,0.647541,0.9,0,0,1,0,0,-1,17207,1,1418696698,1,4,9
14330,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696704,1,4,9
14666,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696985,1,4,5
14674,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418696992,1,4,5
14690,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697005,1,4,5
14730,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697039,1,4,6
14753,4,16,90,0.49,112,0.44343,0.39,0.9,0,0,1,0,0,-1,13366,1,1418697059,1,4,6
14758,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697062,1,4,6
15149,4,16,90,19,118,0.265,0.39,0,0,0,1,0,0,-1,12852,1,1418697389,1,4,12
15153,4,16,90,19,118,0.265,0.39,0,0,0,1,0,0,-1,12852,1,1418697392,1,4,12
15162,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697399,1,4,12
15173,4,16,90,19,118,0.265,0.39,0,0,0,1,0,0,-1,12852,1,1418697409,1,4,12
15185,4,16,90,19,118,0.265,0.39,0,0,0,1,0,0,-1,12852,1,1418697419,1,4,12
15189,4,16,90,19,118,0.265,0.39,0,0,0,1,0,0,-1,12852,1,1418697423,1,4,12
15202,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697433,1,4,12
15522,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697825,1,4,11
15546,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697846,1,4,11
15558,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697856,1,4,11
15562,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697859,1,4,11
15573,4,16,90,19,110,0.3717,0.45,1.8409,0,0,1,0,1,-1,14147,1,1418697869,1,4,11
15590,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697882,1,4,11
15593,4,16,90,19,110,0.3717,0.45,1.8409,0,0,1,0,1,-1,14147,1,1418697885,1,4,11
15594,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418697886,1,4,11
